"Name","Score1","Score2","TotalScore","TimeTaken"
"ljk5378",80,100,86.6666666666667,522
" ljk5378",80,100,86.6666666666667,522
" ljk5378",80,100,86.6666666666667,522
" like",80,100,86.6666666666667,522
" lilyk",80,100,86.6666666666667,522
